flightId,airlineName,flightCode,departureAirportCode,arrivalAirportCode,departureTime,arrivalTime,durationMinutes,price
1497,CloudJet,CL,BTS,BRQ,2025-07-11 15:43:00,2025-07-11 17:26:00,103,103.48
1498,Aetherium Air,AE,SNN,ANR,2025-12-20 04:35:00,2025-12-20 08:03:00,208,392.19
1499,EuroWings,EU,MBX,URE,2025-07-25 16:19:00,2025-07-25 21:05:00,286,280.11
1500,Aetherium Air,AE,DME,KVO,2025-08-25 12:56:00,2025-08-25 17:19:00,263,258.73
1501,Aetherium Air,AE,FAE,DEB,2025-07-14 23:04:00,2025-07-15 03:14:00,250,112.25
1502,NubeAir,NU,BEG,EIN,2025-07-08 02:30:00,2025-07-08 05:31:00,181,365.18
1503,EuroWings,EU,ANR,TGD,2025-12-19 00:10:00,2025-12-19 02:16:00,126,327.3
1504,EuroWings,EU,KUN,SVO,2025-08-29 12:58:00,2025-08-29 17:24:00,266,342.64
1505,EuroWings,EU,SKP,ORK,2025-12-15 18:23:00,2025-12-15 19:57:00,94,351.74
1506,EuroWings,EU,BZY,GDN,2025-11-27 15:59:00,2025-11-27 20:40:00,281,76.54
1507,CloudJet,CL,STN,SVO,2025-10-15 20:40:00,2025-10-15 23:09:00,149,185.35
1508,CloudJet,CL,MUC,BBU,2025-11-03 09:03:00,2025-11-03 10:54:00,111,210.22
1509,NubeAir,NU,ODS,KUN,2025-09-12 00:54:00,2025-09-12 02:20:00,86,420.69
1510,Aetherium Air,AE,BRN,ATH,2025-07-07 01:28:00,2025-07-07 05:37:00,249,390.7
1511,Aetherium Air,AE,LPX,BOJ,2025-08-25 16:20:00,2025-08-25 20:51:00,271,113.09
1512,Aetherium Air,AE,DBV,SNN,2025-12-23 12:11:00,2025-12-23 16:31:00,260,141.53
1513,Aetherium Air,AE,VCE,MUC,2025-07-08 06:54:00,2025-07-08 10:36:00,222,51.05
1514,NubeAir,NU,SVO,BNX,2025-11-21 07:26:00,2025-11-21 09:59:00,153,245.14
1515,Aetherium Air,AE,CPH,GOT,2025-11-30 06:53:00,2025-11-30 08:39:00,106,439.5
1516,CloudJet,CL,RIX,KBP,2025-12-27 11:03:00,2025-12-27 13:26:00,143,186.51
1517,EuroWings,EU,KRK,FRA,2025-11-18 16:34:00,2025-11-18 18:22:00,108,200.81
1518,Aetherium Air,AE,RMO,STN,2025-10-29 09:02:00,2025-10-29 10:44:00,102,81.95
1519,CloudJet,CL,SOF,BRQ,2025-10-30 20:10:00,2025-10-30 22:13:00,123,464.39
1520,EuroWings,EU,FAE,DUS,2025-12-03 04:52:00,2025-12-03 07:02:00,130,445.05
1521,EuroWings,EU,PRG,FRA,2025-10-03 03:20:00,2025-10-03 06:24:00,184,463.12
1522,CloudJet,CL,FAE,BZY,2025-10-14 07:03:00,2025-10-14 10:14:00,191,359.93
1523,NubeAir,NU,SZG,ARN,2025-07-01 05:01:00,2025-07-01 06:02:00,61,283.92
1524,NubeAir,NU,SKP,TIA,2025-08-15 16:52:00,2025-08-15 19:31:00,159,278.73
1525,NubeAir,NU,FRA,DEB,2025-09-24 08:26:00,2025-09-24 10:33:00,127,130.28
1526,EuroWings,EU,GIB,AGP,2025-09-14 08:44:00,2025-09-14 13:25:00,281,315.39
1527,NubeAir,NU,BQT,EIN,2025-08-30 01:20:00,2025-08-30 03:55:00,155,349.76
1528,Aetherium Air,AE,MBX,SPU,2025-12-16 05:28:00,2025-12-16 09:53:00,265,432.56
1529,Aetherium Air,AE,OHD,BRU,2025-12-11 01:53:00,2025-12-11 05:46:00,233,110.84
1530,CloudJet,CL,SJJ,DUB,2025-11-04 06:55:00,2025-11-04 10:00:00,185,363.23
1531,EuroWings,EU,TAY,FCO,2025-08-08 07:21:00,2025-08-08 10:28:00,187,217.3
1532,SkyBridge,SK,IVG,LJU,2025-11-18 09:47:00,2025-11-18 12:17:00,150,286.9
1533,SkyBridge,SK,ZRH,ORK,2025-07-29 11:56:00,2025-07-29 16:31:00,275,67.14
1534,EuroWings,EU,SKG,ODS,2025-11-02 04:44:00,2025-11-02 06:46:00,122,88.44
1535,CloudJet,CL,BQT,FAE,2025-12-25 07:30:00,2025-12-25 10:12:00,162,93.67
1536,Aetherium Air,AE,BRN,RVN,2025-09-30 04:07:00,2025-09-30 07:31:00,204,126.73
1537,EuroWings,EU,GOT,AAL,2025-10-20 04:57:00,2025-10-20 06:03:00,66,304.84
1538,Aetherium Air,AE,SZG,AMS,2025-11-14 18:26:00,2025-11-14 21:05:00,159,472.25
1539,NubeAir,NU,INN,BRU,2025-10-10 16:42:00,2025-10-10 18:30:00,108,458.39
1540,CloudJet,CL,BQT,KBP,2025-10-26 04:47:00,2025-10-26 07:53:00,186,274.2
1541,NubeAir,NU,SOF,KVO,2025-11-14 09:51:00,2025-11-14 11:38:00,107,302.64
1542,NubeAir,NU,DUS,KLV,2025-09-24 09:59:00,2025-09-24 14:35:00,276,199.79
1543,Aetherium Air,AE,SZG,RTM,2025-10-03 22:49:00,2025-10-04 03:22:00,273,416.85
1544,SkyBridge,SK,TEQ,DBV,2025-08-08 20:06:00,2025-08-08 23:23:00,197,387.0
1545,CloudJet,CL,KRK,OHD,2025-12-12 01:59:00,2025-12-12 05:24:00,205,478.04
1546,Aetherium Air,AE,DBV,SJJ,2025-10-16 00:28:00,2025-10-16 01:53:00,85,146.83
1547,Aetherium Air,AE,MSQ,BEG,2025-12-09 16:26:00,2025-12-09 17:34:00,68,230.66
1548,Aetherium Air,AE,TIV,DME,2025-08-24 01:27:00,2025-08-24 03:49:00,142,220.33
1549,EuroWings,EU,BRN,RMO,2025-07-31 03:17:00,2025-07-31 04:21:00,64,81.58
1550,CloudJet,CL,KVO,SNN,2025-10-16 05:50:00,2025-10-16 10:06:00,256,86.0
1551,EuroWings,EU,BUD,LUX,2025-09-10 11:24:00,2025-09-10 14:04:00,160,250.77
1552,EuroWings,EU,LGW,OTP,2025-08-23 17:13:00,2025-08-23 18:15:00,62,197.24
1553,SkyBridge,SK,OPO,CPH,2025-08-21 00:41:00,2025-08-21 05:34:00,293,264.19
1554,EuroWings,EU,OTP,FAO,2025-10-26 13:54:00,2025-10-26 18:47:00,293,354.34
1555,SkyBridge,SK,KVO,AEY,2025-09-09 20:05:00,2025-09-10 00:55:00,290,92.5
1556,SkyBridge,SK,MXP,RTM,2025-12-08 16:05:00,2025-12-08 17:07:00,62,160.57
1557,NubeAir,NU,JER,SJJ,2025-11-16 22:40:00,2025-11-17 02:47:00,247,489.93
1558,SkyBridge,SK,ZRH,DEB,2025-07-28 06:29:00,2025-07-28 09:37:00,188,322.4
1559,CloudJet,CL,KSC,KLV,2025-12-20 00:01:00,2025-12-20 04:33:00,272,104.82
1560,NubeAir,NU,CRL,MCM,2025-11-15 19:02:00,2025-11-15 23:26:00,264,285.89
1561,CloudJet,CL,VNT,BCN,2025-07-10 20:58:00,2025-07-11 01:39:00,281,417.89
1562,EuroWings,EU,NYO,ACI,2025-09-27 04:25:00,2025-09-27 08:50:00,265,380.03
1563,EuroWings,EU,AMS,LUX,2025-12-08 21:52:00,2025-12-09 02:49:00,297,116.7
1564,Aetherium Air,AE,MSQ,AEY,2025-07-04 09:08:00,2025-07-04 10:35:00,87,428.0
1565,NubeAir,NU,BLL,IVG,2025-12-22 04:26:00,2025-12-22 06:15:00,109,206.77
1566,EuroWings,EU,CLJ,ACI,2025-09-07 03:23:00,2025-09-07 06:08:00,165,440.12
1567,Aetherium Air,AE,DUS,MSQ,2025-11-18 17:56:00,2025-11-18 20:20:00,144,417.99
1568,CloudJet,CL,CRL,PLQ,2025-08-10 18:10:00,2025-08-10 22:56:00,286,313.7
1569,SkyBridge,SK,RVN,PRN,2025-09-17 15:59:00,2025-09-17 19:52:00,233,429.05
1570,SkyBridge,SK,GME,FCO,2025-08-19 17:28:00,2025-08-19 18:43:00,75,230.35
1571,Aetherium Air,AE,IEV,IOM,2025-12-17 22:23:00,2025-12-18 01:58:00,215,373.36
1572,NubeAir,NU,ODS,VIE,2025-10-26 16:58:00,2025-10-26 20:43:00,225,90.0
1573,Aetherium Air,AE,MCM,VAR,2025-09-06 03:57:00,2025-09-06 07:03:00,186,281.2
1574,CloudJet,CL,BQT,GVA,2025-07-04 00:08:00,2025-07-04 02:01:00,113,283.01
1575,EuroWings,EU,SOB,POW,2025-08-11 02:31:00,2025-08-11 07:13:00,282,366.42
1576,SkyBridge,SK,POW,AMS,2025-09-18 08:18:00,2025-09-18 09:37:00,79,192.27
1577,NubeAir,NU,BLL,OPO,2025-11-12 21:56:00,2025-11-13 01:43:00,227,116.59
1578,Aetherium Air,AE,BRU,IEV,2025-11-10 21:05:00,2025-11-10 23:29:00,144,165.18
1579,EuroWings,EU,MXP,ZAG,2025-09-30 19:17:00,2025-09-30 22:42:00,205,498.19
1580,CloudJet,CL,VIE,GDN,2025-09-11 17:59:00,2025-09-11 19:22:00,83,196.98
1581,SkyBridge,SK,SJJ,GDN,2025-12-18 07:47:00,2025-12-18 12:18:00,271,257.53
1582,EuroWings,EU,TIV,LUX,2025-08-08 03:18:00,2025-08-08 08:13:00,295,499.46
1583,EuroWings,EU,LED,AGP,2025-12-29 07:14:00,2025-12-29 08:24:00,70,132.03
1584,CloudJet,CL,GVA,OUL,2025-11-07 07:23:00,2025-11-07 08:26:00,63,135.26
1585,EuroWings,EU,SNN,BCN,2025-07-10 21:25:00,2025-07-11 01:15:00,230,394.38
1586,CloudJet,CL,BRQ,ZAG,2025-08-20 22:35:00,2025-08-21 00:46:00,131,387.57
1587,EuroWings,EU,LHR,MSQ,2025-07-22 10:40:00,2025-07-22 15:33:00,293,378.86
1588,CloudJet,CL,KFZ,RKV,2025-08-13 06:39:00,2025-08-13 08:59:00,140,161.13
1589,Aetherium Air,AE,INI,GME,2025-11-12 11:15:00,2025-11-12 14:05:00,170,379.44
1590,NubeAir,NU,RMO,AGP,2025-07-21 03:43:00,2025-07-21 05:29:00,106,191.62
1591,NubeAir,NU,ORK,AAL,2025-07-24 04:28:00,2025-07-24 08:58:00,270,422.12
1592,SkyBridge,SK,BOJ,PRN,2025-11-25 13:12:00,2025-11-25 17:18:00,246,381.81
1593,EuroWings,EU,BQT,TLL,2025-07-05 11:49:00,2025-07-05 16:42:00,293,288.66
1594,NubeAir,NU,LHR,MXP,2025-10-11 04:25:00,2025-10-11 08:22:00,237,246.37
1595,SkyBridge,SK,TEQ,AEY,2025-09-22 21:44:00,2025-09-23 02:13:00,269,104.78
1596,Aetherium Air,AE,IEV,AEY,2025-07-19 18:45:00,2025-07-19 22:00:00,195,277.58
1597,CloudJet,CL,KLV,HER,2025-09-08 23:50:00,2025-09-09 03:41:00,231,330.59
1598,Aetherium Air,AE,INN,GCI,2025-07-13 22:17:00,2025-07-14 02:26:00,249,345.37
1599,NubeAir,NU,LED,AGP,2025-07-13 19:14:00,2025-07-13 20:15:00,61,432.21
1600,SkyBridge,SK,KFZ,MSQ,2025-09-14 14:39:00,2025-09-14 18:15:00,216,432.67
1601,NubeAir,NU,GCI,AEY,2025-07-18 17:11:00,2025-07-18 20:55:00,224,468.07
1602,EuroWings,EU,BRU,SOF,2025-07-23 14:03:00,2025-07-23 17:06:00,183,130.48
1603,EuroWings,EU,ATH,NYO,2025-07-31 16:20:00,2025-07-31 18:17:00,117,257.73
1604,NubeAir,NU,ATH,VIE,2025-10-29 07:31:00,2025-10-29 11:43:00,252,98.4
1605,CloudJet,CL,RMO,VCE,2025-10-11 17:02:00,2025-10-11 19:11:00,129,106.6
1606,Aetherium Air,AE,SZG,MBX,2025-11-09 05:34:00,2025-11-09 08:41:00,187,111.87
1607,NubeAir,NU,IVG,HER,2025-10-06 11:32:00,2025-10-06 16:18:00,286,205.65
1608,SkyBridge,SK,SLD,STN,2025-08-30 05:32:00,2025-08-30 06:45:00,73,382.18
1609,SkyBridge,SK,GME,FAE,2025-09-06 23:26:00,2025-09-07 01:39:00,133,338.84
1610,EuroWings,EU,BTS,AMS,2025-07-01 20:00:00,2025-07-01 23:34:00,214,441.09
1611,EuroWings,EU,RTM,MSQ,2025-12-16 15:11:00,2025-12-16 19:40:00,269,217.85
1612,Aetherium Air,AE,OTP,TIV,2025-08-25 12:03:00,2025-08-25 16:44:00,281,348.4
1613,CloudJet,CL,BTS,TGD,2025-12-13 20:46:00,2025-12-13 22:25:00,99,374.92
1614,Aetherium Air,AE,LPX,INI,2025-12-26 14:17:00,2025-12-26 15:43:00,86,271.12
1615,SkyBridge,SK,ATH,BRN,2025-12-09 09:08:00,2025-12-09 13:46:00,278,103.01
1616,NubeAir,NU,IEV,BRQ,2025-11-14 01:51:00,2025-11-14 05:49:00,238,286.92
1617,EuroWings,EU,BEG,BBU,2025-08-24 08:42:00,2025-08-24 09:58:00,76,311.0
1618,Aetherium Air,AE,EIN,TZL,2025-07-26 03:33:00,2025-07-26 07:07:00,214,484.55
1619,CloudJet,CL,MUC,GDN,2025-10-16 18:10:00,2025-10-16 22:26:00,256,176.47
1620,Aetherium Air,AE,BEG,DUB,2025-11-14 07:35:00,2025-11-14 08:45:00,70,209.98
1621,SkyBridge,SK,KLV,OUL,2025-12-20 05:40:00,2025-12-20 08:54:00,194,498.81
1622,SkyBridge,SK,MAD,BRQ,2025-07-27 15:48:00,2025-07-27 17:09:00,81,343.83
1623,EuroWings,EU,IVG,AEY,2025-12-21 22:34:00,2025-12-22 01:53:00,199,491.99
1624,EuroWings,EU,BOJ,AEY,2025-12-13 05:47:00,2025-12-13 10:26:00,279,370.16
1625,EuroWings,EU,KLV,CPH,2025-12-26 15:51:00,2025-12-26 19:14:00,203,325.15
1626,SkyBridge,SK,SKG,GCI,2025-10-26 21:36:00,2025-10-27 01:11:00,215,401.85
1627,NubeAir,NU,LGW,CPH,2025-08-23 20:22:00,2025-08-23 22:00:00,98,273.67
1628,SkyBridge,SK,DEB,ZAG,2025-07-08 22:04:00,2025-07-09 02:55:00,291,133.92
1629,NubeAir,NU,KBP,PLQ,2025-11-25 14:45:00,2025-11-25 17:21:00,156,391.26
1630,EuroWings,EU,LHR,VCE,2025-07-24 00:04:00,2025-07-24 03:18:00,194,410.8
1631,SkyBridge,SK,VNT,SLD,2025-08-26 05:04:00,2025-08-26 06:06:00,62,349.65
1632,NubeAir,NU,VIE,BTS,2025-08-31 15:22:00,2025-08-31 20:09:00,287,166.02
1633,Aetherium Air,AE,KLV,LJU,2025-11-08 05:05:00,2025-11-08 07:22:00,137,102.2
1634,CloudJet,CL,SOF,SPU,2025-10-25 12:27:00,2025-10-25 15:25:00,178,249.85
1635,SkyBridge,SK,GVA,STN,2025-10-20 15:17:00,2025-10-20 20:07:00,290,351.51
1636,SkyBridge,SK,KVO,IVG,2025-10-12 19:27:00,2025-10-12 21:50:00,143,318.44
1637,Aetherium Air,AE,FCO,LUX,2025-11-19 15:56:00,2025-11-19 17:36:00,100,141.55
1638,Aetherium Air,AE,CLJ,MCM,2025-08-05 13:32:00,2025-08-05 17:12:00,220,209.95
1639,SkyBridge,SK,MXP,VCE,2025-08-17 00:52:00,2025-08-17 03:23:00,151,90.02
1640,NubeAir,NU,MUC,POW,2025-08-02 03:32:00,2025-08-02 06:12:00,160,412.21
1641,CloudJet,CL,FAO,SOB,2025-11-12 15:44:00,2025-11-12 17:09:00,85,136.44
1642,EuroWings,EU,HER,ZRH,2025-08-13 11:21:00,2025-08-13 13:07:00,106,204.87
1643,NubeAir,NU,ATH,MLA,2025-09-14 07:13:00,2025-09-14 09:38:00,145,327.57
1644,Aetherium Air,AE,EIN,SKG,2025-12-02 22:28:00,2025-12-03 00:25:00,117,268.81
1645,Aetherium Air,AE,BZY,HER,2025-07-03 06:28:00,2025-07-03 08:13:00,105,385.66
1646,EuroWings,EU,AEY,LUX,2025-08-20 07:17:00,2025-08-20 11:57:00,280,123.36
1647,NubeAir,NU,OPO,BUD,2025-10-03 18:32:00,2025-10-03 21:49:00,197,440.41
1648,Aetherium Air,AE,ODS,BRQ,2025-10-08 02:16:00,2025-10-08 04:07:00,111,224.01
1649,SkyBridge,SK,LED,LGW,2025-10-09 12:41:00,2025-10-09 15:41:00,180,431.6
1650,Aetherium Air,AE,ATH,ODS,2025-07-26 21:09:00,2025-07-26 23:50:00,161,254.99
1651,CloudJet,CL,BOJ,DUS,2025-09-12 04:39:00,2025-09-12 05:55:00,76,428.41
1652,CloudJet,CL,KEF,DEB,2025-10-25 08:15:00,2025-10-25 10:52:00,157,310.27
1653,CloudJet,CL,VAR,FRA,2025-09-07 18:14:00,2025-09-07 20:58:00,164,257.3
1654,Aetherium Air,AE,KEF,BTS,2025-12-17 15:47:00,2025-12-17 18:54:00,187,197.2
1655,EuroWings,EU,VAR,FAO,2025-10-15 23:28:00,2025-10-16 04:22:00,294,254.94
1656,SkyBridge,SK,TIV,KRK,2025-08-20 19:02:00,2025-08-20 23:12:00,250,119.41
1657,EuroWings,EU,GOT,KVO,2025-12-12 14:38:00,2025-12-12 17:10:00,152,143.07
1658,NubeAir,NU,BOJ,SNN,2025-11-25 07:42:00,2025-11-25 10:19:00,157,150.43
1659,SkyBridge,SK,HER,KBP,2025-08-04 12:04:00,2025-08-04 15:04:00,180,350.02
1660,EuroWings,EU,ARN,ODS,2025-07-13 18:43:00,2025-07-13 20:26:00,103,467.31
1661,Aetherium Air,AE,CRL,INI,2025-11-26 07:53:00,2025-11-26 10:37:00,164,268.31
1662,CloudJet,CL,RMO,MAD,2025-10-02 17:19:00,2025-10-02 19:49:00,150,298.9
1663,SkyBridge,SK,HEL,IOM,2025-12-29 12:19:00,2025-12-29 14:11:00,112,80.27
1664,Aetherium Air,AE,AGP,LJU,2025-09-14 17:53:00,2025-09-14 18:57:00,64,248.07
1665,SkyBridge,SK,BUD,RTM,2025-11-20 02:58:00,2025-11-20 06:12:00,194,382.93
1666,SkyBridge,SK,LJU,AGP,2025-07-08 11:05:00,2025-07-08 13:44:00,159,311.22
1667,Aetherium Air,AE,BQT,VNO,2025-12-15 12:08:00,2025-12-15 16:07:00,239,272.93
1668,EuroWings,EU,SJJ,BOJ,2025-11-19 13:42:00,2025-11-19 15:01:00,79,485.76
1669,CloudJet,CL,ZRH,MAD,2025-12-04 22:36:00,2025-12-05 02:44:00,248,83.99
1670,CloudJet,CL,STN,BRN,2025-08-05 07:30:00,2025-08-05 10:57:00,207,285.35
1671,CloudJet,CL,MUC,KBP,2025-11-24 12:42:00,2025-11-24 14:48:00,126,497.36
1672,EuroWings,EU,SLD,TIA,2025-09-25 11:28:00,2025-09-25 15:05:00,217,151.95
1673,CloudJet,CL,CPH,OUL,2025-10-03 17:33:00,2025-10-03 18:37:00,64,496.64
1674,SkyBridge,SK,RVN,STN,2025-12-20 00:08:00,2025-12-20 04:04:00,236,284.26
1675,Aetherium Air,AE,PRN,BLL,2025-09-18 06:38:00,2025-09-18 07:53:00,75,335.47
1676,SkyBridge,SK,DME,DBV,2025-07-07 18:31:00,2025-07-07 21:26:00,175,91.91
1677,NubeAir,NU,ZRH,RTM,2025-12-29 17:54:00,2025-12-29 21:45:00,231,114.97
1678,EuroWings,EU,BEG,OUL,2025-10-31 01:11:00,2025-10-31 04:46:00,215,163.63
1679,EuroWings,EU,SOF,ORK,2025-08-20 02:34:00,2025-08-20 06:24:00,230,68.91
1680,SkyBridge,SK,PLQ,TZL,2025-10-24 22:40:00,2025-10-25 00:57:00,137,86.55
1681,NubeAir,NU,DEB,RTM,2025-08-18 14:21:00,2025-08-18 15:36:00,75,55.01
1682,EuroWings,EU,RMO,KSC,2025-12-15 22:03:00,2025-12-16 00:59:00,176,483.21
1683,EuroWings,EU,EIN,SOB,2025-08-18 22:58:00,2025-08-19 02:50:00,232,67.17
1684,Aetherium Air,AE,BZY,ACI,2025-12-12 13:02:00,2025-12-12 16:31:00,209,413.17
1685,CloudJet,CL,GOT,ATH,2025-11-25 06:10:00,2025-11-25 08:26:00,136,202.48
1686,NubeAir,NU,GCI,STN,2025-08-17 07:48:00,2025-08-17 11:52:00,244,276.86
1687,EuroWings,EU,SOF,ZRH,2025-10-08 12:16:00,2025-10-08 14:23:00,127,130.07
1688,CloudJet,CL,ODS,SNN,2025-09-21 12:23:00,2025-09-21 14:37:00,134,445.8
1689,NubeAir,NU,CPH,TAY,2025-09-23 16:08:00,2025-09-23 19:24:00,196,317.09
1690,NubeAir,NU,STN,BLL,2025-11-26 07:59:00,2025-11-26 11:14:00,195,194.65
1691,Aetherium Air,AE,NYO,BRU,2025-11-04 02:07:00,2025-11-04 06:20:00,253,129.54
1692,NubeAir,NU,LPX,BNX,2025-12-03 05:25:00,2025-12-03 07:27:00,122,74.98
1693,Aetherium Air,AE,KUN,PRN,2025-10-05 11:13:00,2025-10-05 15:17:00,244,357.6
1694,EuroWings,EU,VAR,LHR,2025-10-16 08:28:00,2025-10-16 11:16:00,168,194.81
1695,CloudJet,CL,PRG,RVN,2025-08-14 18:57:00,2025-08-14 22:42:00,225,71.64
1696,EuroWings,EU,ODS,LGW,2025-08-20 19:02:00,2025-08-20 22:33:00,211,203.13
1697,EuroWings,EU,IEV,CRL,2025-07-25 18:19:00,2025-07-25 20:00:00,101,184.86
1698,NubeAir,NU,SJJ,TIA,2025-07-28 00:27:00,2025-07-28 04:14:00,227,452.83
1699,CloudJet,CL,RKV,KLV,2025-08-30 17:55:00,2025-08-30 20:41:00,166,153.17
1700,EuroWings,EU,DUB,OPO,2025-09-02 22:41:00,2025-09-03 02:14:00,213,308.34
1701,CloudJet,CL,AEY,LJU,2025-07-15 14:25:00,2025-07-15 18:33:00,248,291.28
1702,CloudJet,CL,VNT,URE,2025-09-08 04:17:00,2025-09-08 07:48:00,211,392.79
1703,SkyBridge,SK,ODS,INI,2025-08-11 19:21:00,2025-08-11 22:38:00,197,411.82
1704,CloudJet,CL,ZAG,IVG,2025-08-31 10:47:00,2025-08-31 14:27:00,220,148.1
1705,Aetherium Air,AE,OTP,BNX,2025-09-19 00:16:00,2025-09-19 04:45:00,269,347.08
1706,EuroWings,EU,EIN,DUB,2025-08-29 13:23:00,2025-08-29 15:17:00,114,236.63
1707,NubeAir,NU,FCO,INN,2025-10-18 06:47:00,2025-10-18 10:37:00,230,428.77
1708,Aetherium Air,AE,RVN,KVO,2025-08-23 13:48:00,2025-08-23 16:50:00,182,272.09
1709,CloudJet,CL,FAO,FAE,2025-10-27 02:22:00,2025-10-27 03:27:00,65,84.95
1710,Aetherium Air,AE,VCE,BBU,2025-11-24 14:14:00,2025-11-24 15:54:00,100,376.29
1711,CloudJet,CL,GDN,ZAG,2025-12-13 20:42:00,2025-12-14 01:10:00,268,136.01
1712,NubeAir,NU,CPH,HEL,2025-12-28 22:37:00,2025-12-29 01:08:00,151,468.56
1713,EuroWings,EU,KLV,DBV,2025-10-19 11:06:00,2025-10-19 15:56:00,290,224.94
1714,SkyBridge,SK,DEB,MXP,2025-12-13 09:51:00,2025-12-13 13:25:00,214,298.26
1715,EuroWings,EU,BNX,ZAG,2025-10-26 12:02:00,2025-10-26 13:03:00,61,204.54
1716,EuroWings,EU,BLL,VCE,2025-10-13 06:05:00,2025-10-13 07:48:00,103,375.12
1717,EuroWings,EU,KBP,KFZ,2025-07-03 03:52:00,2025-07-03 05:34:00,102,292.67
1718,Aetherium Air,AE,FAE,BEG,2025-07-13 05:44:00,2025-07-13 09:18:00,214,357.52
1719,CloudJet,CL,BQT,TAY,2025-07-18 03:18:00,2025-07-18 05:40:00,142,306.4
1720,EuroWings,EU,SPU,KBP,2025-08-30 08:16:00,2025-08-30 13:08:00,292,295.61
1721,SkyBridge,SK,EIN,TGD,2025-12-30 13:00:00,2025-12-30 14:06:00,66,133.67
1722,NubeAir,NU,OUL,KRK,2025-11-09 10:22:00,2025-11-09 14:45:00,263,67.94
1723,SkyBridge,SK,GDN,BRQ,2025-08-09 07:36:00,2025-08-09 11:13:00,217,306.98
1724,NubeAir,NU,SOF,GDN,2025-12-18 10:49:00,2025-12-18 12:45:00,116,389.95
1725,EuroWings,EU,ODS,TLL,2025-07-10 08:18:00,2025-07-10 10:02:00,104,198.82
1726,NubeAir,NU,POW,BZY,2025-07-19 01:41:00,2025-07-19 04:40:00,179,344.84
1727,Aetherium Air,AE,TGD,TEQ,2025-07-12 18:38:00,2025-07-12 23:18:00,280,90.35
1728,SkyBridge,SK,BCN,LED,2025-10-13 11:03:00,2025-10-13 14:55:00,232,481.06
1729,CloudJet,CL,AAL,VCE,2025-10-28 07:54:00,2025-10-28 10:43:00,169,450.48
1730,Aetherium Air,AE,ORK,FAE,2025-11-05 02:26:00,2025-11-05 06:38:00,252,94.13
1731,NubeAir,NU,URE,INI,2025-11-29 13:21:00,2025-11-29 15:44:00,143,395.91
1732,NubeAir,NU,LUX,DME,2025-07-05 00:53:00,2025-07-05 04:21:00,208,391.1
1733,NubeAir,NU,SVO,TLL,2025-08-31 21:35:00,2025-09-01 02:00:00,265,320.08
1734,NubeAir,NU,DUB,BUD,2025-12-13 04:26:00,2025-12-13 09:21:00,295,397.36
1735,NubeAir,NU,EIN,RIX,2025-12-02 23:56:00,2025-12-03 01:28:00,92,428.75
1736,EuroWings,EU,DBV,BBU,2025-12-14 13:57:00,2025-12-14 17:39:00,222,170.15
1737,EuroWings,EU,DME,BZY,2025-11-24 11:16:00,2025-11-24 12:19:00,63,91.56
1738,SkyBridge,SK,BUD,BRQ,2025-10-25 14:52:00,2025-10-25 18:52:00,240,455.48
1739,Aetherium Air,AE,HEL,FRA,2025-10-20 00:57:00,2025-10-20 05:32:00,275,347.75
1740,Aetherium Air,AE,AGP,BEG,2025-12-12 21:31:00,2025-12-12 23:19:00,108,405.59
1741,NubeAir,NU,VCE,DBV,2025-12-11 08:59:00,2025-12-11 10:45:00,106,95.62
1742,SkyBridge,SK,MSQ,SKP,2025-11-13 09:29:00,2025-11-13 11:27:00,118,493.56
1743,SkyBridge,SK,BBU,KUN,2025-07-18 07:25:00,2025-07-18 12:13:00,288,89.8
1744,Aetherium Air,AE,ANR,KRK,2025-10-29 04:06:00,2025-10-29 06:58:00,172,137.0
1745,CloudJet,CL,ATH,AMS,2025-11-04 11:43:00,2025-11-04 15:26:00,223,118.91
1746,CloudJet,CL,KFZ,AMS,2025-11-25 23:35:00,2025-11-26 00:55:00,80,72.2
1747,SkyBridge,SK,SPU,GOT,2025-11-13 22:46:00,2025-11-14 02:03:00,197,145.23
1748,CloudJet,CL,TAY,EIN,2025-09-22 08:07:00,2025-09-22 12:06:00,239,430.71
1749,SkyBridge,SK,TLL,FAE,2025-08-27 13:32:00,2025-08-27 17:59:00,267,487.05
1750,CloudJet,CL,VIE,URE,2025-09-15 13:05:00,2025-09-15 17:36:00,271,74.74
1751,EuroWings,EU,VAR,MSQ,2025-07-19 01:10:00,2025-07-19 05:44:00,274,483.11
1752,SkyBridge,SK,RKV,NYO,2025-11-21 17:47:00,2025-11-21 21:22:00,215,373.97
1753,NubeAir,NU,LGW,ODS,2025-07-08 06:07:00,2025-07-08 08:43:00,156,162.38
1754,Aetherium Air,AE,LPX,VCE,2025-10-02 15:55:00,2025-10-02 18:07:00,132,208.23
1755,CloudJet,CL,ANR,RMO,2025-11-20 23:56:00,2025-11-21 03:44:00,228,344.29
1756,CloudJet,CL,MXP,GDN,2025-11-16 05:55:00,2025-11-16 10:43:00,288,369.11
1757,EuroWings,EU,ZAG,ANR,2025-08-22 04:09:00,2025-08-22 05:21:00,72,87.15
1758,Aetherium Air,AE,TEQ,BTS,2025-07-03 08:02:00,2025-07-03 12:50:00,288,279.26
1759,Aetherium Air,AE,NYO,BNX,2025-12-26 13:30:00,2025-12-26 17:47:00,257,222.31
1760,Aetherium Air,AE,POW,MCM,2025-09-01 07:17:00,2025-09-01 10:16:00,179,61.67
